,reviews,date_reviews,rating
3851,"Original review: May 11, 2021During lockdown, after losing all my music jobs, I started looking to do some formal online learning. Udemy offered many courses, some as low as $12.99, which made it easy on the wallet. I've taken a number of courses in orchestration, composition, MIDI programming, etc. and while I like some more than others (personal preference as to teaching styles), *all* of them were informative, well presented and the lecturers clearly understood their subject matter. The great thing about Udemy, is, if there's a course that is more costly (i.e. $99), just wait and chances are it will be $12-20 before long. They are constantly having sales. Udemy saved my sanity this year at a very reasonable cost, and taught me quite a bit during the process. Two thumbs up!","Original review: Nov. 27, 2021",5
3852,"Original review: April 22, 2021The company has a rudimentary algorithm from what I researched that appears to favor people that are earning them more money, the issue with this is the older teachers who were around longer appear to get much more attention than an instructor that is more educated or more qualified and brand new, from what I can see any new instructor on the platform does not have a shot in hell of growing because of their limited growth since they no longer appear to heavily market and instead have the nerve to ask the creators to market. If their favorite creator reports a competitor Udemy will automatically side with the favorite creator who is filling their greedy pockets. Furthermore, the classes I have taken are made by young students that have no certifications nor degrees to back their teaching.For example Simon ** claims to be an expert in real estate investing however he is teaching people to illegally break landlord leases and sublease units in buildings and offer short term rentals, yet I was just fined $4000 dollars by my city for doing what Simon ** taught me to do and the judge claimed it was illegal, I reported this to Udemy and they still have his videos up because so many people are buying it and in the end Udemy is illegally teaching people how to invest in real estate, right now I am looking into a lawyer to see if I can sue Udemy and Simon ** for fraud and misrepresentation or conspiracy to defraud a student.
                    Read full review
                ","Original review: Nov. 18, 2021",1
3853,"Original review: April 9, 2021I was absolutely shocked to see that Udemy had such bad reviews! I am 15, and I started using Udemy because I wanted to learn Unity, (a game engine) and purchased 4 courses on the subject. The first one I started was the ultimate guide to unity. I am only about halfway into it, and I am VERY pleased! the videos are very high quality, and the courses have a note-making system that I find extremely useful! I cannot say anything about the other courses I purchased, but I believe they will be the same.The one issue I had was with purchasing the courses... when I tried to purchase a course, it would tell me there was an error and that I should try again. However, I contacted Udemy about this and got two automated replies saying my question had been received, and that they would reply to me as soon as possible. Very soon, a Udemy employee sent me a message saying she had looked into the problem and tried to help me. I was very pleased with the quick response and the helpfulness of the email.
                    Read full review
                ","Resolution response: Nov. 17, 2021",5
3854,"Original review: March 6, 2021I come across this learning platform This course is good for the whom are entering in the finance, Perfect skill trainer they have and make this course perfect. I will highly recommend for the those who are entering in finance.","Original review: Nov. 13, 2021",4
3855,"Original review: Feb. 21, 2021Hi Friends, I'm sharing my very worst experience with Udemy Trust & Safety as well Copyrights Team... I wanted to do preparation for RPA courses and enrolled to 3 Instructors courses. One of the Instructor (A) courses are very famous and most reliable which recommended by my friend. Other instructor (B) was newbie however I enrolled to his course based on reviews (Fake/Paid) on the course. When I finished 1st instructor (A) course (completed practicing all questions in mock tests) I started to practice question on other instructor course and I truly shocked b'coz same questions, contents I found which I already practiced on 1st Instructor course (A). Means this guy has copied Instructor (A) entire course including questions, images, explanation as well descriptions too.I rated one star with the honest feedback (This guy has copied ....bla bla) and got refund as well report his course to Udemy Trust and Safety for Udemy copyright policy violation. I thought Udemy will banned this guy and removed his course but regret No any Action taken by Udemy against his course even my review also not displayed on his course landing page. (Might be some of the Udemy people getting undertable money from this types of guys).So I understand that there is no any meaning of Copyrights for Udemy as well no any meaning of instructor course privacy too. Anyone can create exam preparation courses by copying others contents and make money. Udemy Trust & Safely, Copyrights and Instructor Support teams are a big joke and damn jack** too. So, if you are planning to create course on Udemy, please think thousands time prior to publish. Udemy is a untrustworthy, unreliable and most cheater company who only works for their money. Money is everything for them NOT any Instructor or his/her privacy.
                    Read full review
                ","Original review: Oct. 28, 2021",1
3856,"Original review: Feb. 18, 2021Purchases class and then requested refund approximately five minutes later on the same day. Got receipts and they still kept money. Had to get CC to refund. The End. Never use them ever again for life.","Original review: Oct. 17, 2021",1
3857,"Original review: Sept. 17, 2020After purchasing a long course I was DENIED A REFUND a day later. In order to find out if there was any information I could use, I had to click around a lot at 2x speed which disqualified me from a refund. There is NO CUSTOMER SERVICE so you cannot request a refund. These courses are not usually updated often even if the ""updated on"" date is recent. This means they could have updated only a tiny section of the entire course. Between not honoring their advertised refund policy, misrepresenting the updates, and allowing poor creators, I would look at almost any other course site. There is a reason their classes are so cheap - they're just Youtube videos you pay for.","Original review: Aug. 16, 2021",1
3858,"Original review: July 7, 2020I didn't find Udemy's interface friendly, I tried to open a course, it gave me features of another course, that didn't match with the course I am opening. Moreover, I got internet issues while opening the course. While, when I open a game or site, it opens quickly.","Original review: Aug. 15, 2021",1
3859,"Original review: June 26, 2020I have been a fan of Udemy for a long time and currently have over 85 courses in my account. I find the platform user friendly and you can contact the instructors no matter how long ago the course was posted.","Original review: July 7, 2021",5
3860,"Original review: June 20, 2020I enjoyed learn the new skills for life coaching and health and wellness. It allowed me to learn about nutrition and ways to be healthy and help others. Learning from the instructor and the easy to follow step gave me motivation and wanting to learn more. I have taken 5 course so far and enjoyed all 5 learned a lot. Will return for more course materials for more learning experience soon.","Original review: June 10, 2021",5
3861,"Original review: May 4, 2020I took a course on 'writing with a flair'. The presenter claimed to be a Wall Street journalist. He keeps referring to- 'I can do this... The course will do this'... There was a lot of claim and no action. Was very disappointed. So I asked for a refund. I purchased this just before Covid. Due to Covid I had been unable to attend to this course until later. They now say, as it's past the 30 day period they won't refund. Very disappointed in the course and their policies.","Original review: May 11, 2021",1
3862,"Original review: April 13, 2020Please please never ever buy Udemy, they are the worst. I bought subscription, no I cant cancel, they have no contact info. Fakers. Liars. Cheated with my adding on subscriptions and taken my money. 1 TRILLION UNLIKES, HATES, THESE ARE TOTALLY THE WORST.","Original review: April 22, 2021",1
3863,"Original review: March 21, 2020Never trust Udemy. It is the most pathetic, unworthy and untrustful site. Here are the reasons:1. I was preparing for Google Cloud certification and I purchased 3 courses from Udemy. All the 3 courses were removed one week before my certification exam. The refund does not happen automatically. We need to raise a request. The site is too bad and too confusing. So, we cannot rely on Udemy at all. The courses on Udemy are pathetically arranged and recorded. Prefer Coursera, LinuxAcademy or CloudAcademy as they provide a good quality courses.2. Udemy cannot be trusted as your data is posted on other sites. My comments for a course could be seen on https://courses.javacodegeeks.com/ site of which I don't have account. When I contacted Udemy to remove the message, they mislead the students by saying that contact the instructor. When I contact the instructor the instructor says that ""This is really strange and am not sure why and how it's happening. It had happened before as well. Seems these sites like javacodegeeks.com are being paid by udemy to promote these courses because when I click on enroll course on that page, it redirects it to Udemy.""3. There is no guarantee that Udemy will not sell your bank account to hackers if they can post your comments to other sites for publicity and misled the students.In short, never use Udemy account. They are unreliable and their customer care sucks. Even if the course is offer free, don't register on Udemy. Most of the courses are time waste. Better prefer Coursera, LinuxAcademy or CloudAcademy as they are much safe and protect your privacy in terms of your comments, login details and account details.
                    Read full review
                ","Original review: April 9, 2021",1
3864,"Original review: March 9, 2020I enrolled for one of the Udemy courses and found that after the 30 day money back guarantee period had expired the online tutorials went down from 13 hours to 8 minutes, if this is not sharp practice what is?","Original review: March 6, 2021",1
3865,"Original review: Feb. 18, 2020When seeing all over the experience with Udemy is too bad and I never recommend anyone to go for udemy. Type of YouTube channels are better than udemy.. At least you can save your money. Because udemy doesn't have:
                    
                        
                    
                        
                            1) no proper guidance
                        
                    
                        
                            2) customer service executives are not friendly.
                        
                    
                        
                            3) problem will not be resolved.4) unbroken promise of lifetime access.Reason behind for the review: I have purchased full stack web stack web development course on udemy and I have accessed the course for one week also. But suddenly the course has been disappeared from my account. When approaching customer services for the issue just they replied that, ""We will update you via mail"", and closing the chat. But the fact is that, they don't know how long will it take to resolve the issue. Peak of the story is that, they even don't have recorded data of purchase of the course in udemy. While showing the evidence of purchasing and accessing the course also they are not coming forward to resolve the issue.. It's completely Waste of money...
                    Read full review
                ","Original review: Feb. 21, 2021",1
3866,"Original review: Jan. 14, 2020Many of my coworkers choose to use Udemy for continuing education. I feel it has the best selection, training and curriculum vs others I have tried. Yes, the courses may be longer than others, but they're more detailed.","Original review: Feb. 18, 2021",5
3867,"Original review: Jan. 12, 2020A few days ago I tried to change my email address at Udemy. Their form required me to change my password also, didn't want to... but I did it. However, Udemy NEVER recognized the changes, and now I can't get access to my account. Udemy is the only online company I have ever dealt with that has no human support service at all. They do not have a contact form, a phone number or online chat. Their address is: Udemy, 600 Harrison St., San Francisco, CA 94107. At this point I have no option but to have my lawyer send them a letter.","Original review: Sept. 17, 2020",1
3868,"Original review: Dec. 5, 2019Whenever a course is purchased it says it will be available for lifetime. Later on when Udemy doesn't like the course they just remove it without any notice. When you go back to the course, a message will be shown saying the course is removed and they are sorry for the inconvenience. Making to go through all the process of having to get a refund then finding another course again which you might like, with no certainty that it will be available next time you visit.","Original review: July 7, 2020",1
3869,"Original review: Dec. 4, 2019My account was locked as I forgot my password. I wrote to Udemy and they asked me to verify by taking a video claiming that I, as an instructor, have the ownership of the courses. I explained that I am not an instructor and I should not do this verification. I only purchased courses to study. I requested to speak to a person on the phone instead of writing emails, but it was refused. I asked whether I am writing to a robot or a human and they never replied. I paid for the courses and I can not access to my products. The service at Udemy is extremely bad.","Original review: June 26, 2020",1
3870,"Original review: Dec. 22, 2021If you have a Mac, I would avoid purchasing anything on Udemy. The explanations for Mac are less and not precise as for pc. The helpers are not trained to answers academic questions but only registering concerned (Basically when it's time to take your money). I was unable to switch dbg for lldb because it was simply not available for my Mac Big Sur for codelite. I found out after researching online. Also some commands in within were not available for Mac. And I texted to get an answer and instead of answering the solution, when I finally got to the instructor, he simply deflected the question and demanded me to ask the question somewhere else. Now I'm stuck with a credit 29 $ and all the prices for other classes are back to 140$ in which I'm not interested anyway. I would happily give my 29$ credit to someone with a PC.","Original review: June 20, 2020",1
3871,"Original review: Nov. 29, 2021Paid for a guitar course, which is useless.... Tried to get a refund but this was denied. Udemy is a scam, pure and simple. The guitar course is led by an instructor who spends his time talking but not teaching anything at all.... Scam.","Original review: May 4, 2020",1
3872,"Original review: Nov. 27, 2021Udemy.com is real scam organization. Here is my experience. I have purchased 3 courses from Udemy and paid 1080 INR from my phone wallet. I have not received access to my purchased courses. When I contact Udemy customer support, the said they have not received money but I can see that money was deducted from my phone wallet and I have transaction id. Funny thing is, During my discussion with Udemy customer care representative before I provide them transaction id, they said even though I have transaction id they can't help in providing access to my purchased courses. After 48 hours, they mentioned that they have not received money and hence they cannot provide access to my purchased courses. Even though you have a transaction id which clearly chows that payment was done to Udemy india as shown below. I request all who wants to purchase courses from Udemy, just think twice and it is up to you. I AM SURE THIS IS A BIG SCAM.
                    
                        
                    
                        
                            PhonePe Nov 25, 2021
                        
                    
                        
                            Paid To Udemy India: ₹ 1080
                        
                    
                        
                            Txn. ID: **
                        
                    
                        
                            Txn. Status: Successful
                        
                    
                        
                            Debited From: Wallet
                        
                    
                        
                            Updated balance: ₹ 3056Order ID: **""Hi Sundaram **If you have not made this transaction or notice any error please contact us.
                        
                    
                        
                            Cheers!Team PhonePe""
                    Read full review
                ","Original review: April 13, 2020",1
3873,"Original review: Nov. 18, 2021Udemy is a scam!!! Save your money. I bought a course 5 days ago. The course was terrible and very hard to understand. I sent them a request and it was ignored. I kept trying to listen to the instructor it literally got worse. I finally had enough and requested a full refund. They denied it although I had only gone 19% through, their own website says a ""Significant portion needs to be used."" 19% is not significant. Secondly, they promise 30 days, what a lie. Do not ever use udemy. I am contacting my bank and let them handle it. I am also posting this to Trustpilot, Google Reviews, Yelp and BBB.","Original review: March 21, 2020",1
3874,"Resolution response: Nov. 17, 2021I want to update my previous post. I finally received my refund after numerous emails to Udemy. My credit was paid into my bank account this morning. I wish their refund process was so complicated and time consuming.Original review: Nov. 13, 2021Updated on 11/13/2021: This is a follow up review on my previous review complaining about Udemy Refund policy. Udemy responded to my Email enquiry and it seems like they will now action the request for my refund. I truly hope they do.Original: I purchased 3 Udemy online courses and then decided to rather request a refund. Udemy did not refund me. Instead they gave me a credit on my account. I don't want a credit. I want a refund not a credit. I want the money refunded into my bank account.
                    Read full review
                ","Original review: March 9, 2020",3
3875,"Original review: Oct. 28, 2021On 10/25 I signed up for a trial on ""Master Digital Marketing- Google Certificate"", then 3 days later I noticed it was not for me, the Facebook training was outdated and more. I then went to the website, jumped hoops, to request for a refund, but learned that ""I had signed into the course too many times"", per UDEMY description so I did not qualify for the refund. The course is outdated and the refund is bogus. My caveat is sign up for UDEMY.COM curses at your own risk. UDEMY.COM refund policy is bogus!","Original review: Feb. 18, 2020",1
3876,"Original review: Oct. 17, 2021The required Google Widevine DRM makes the Udemy platform a lot more unattractive. Even making a screenshot of an interesting schedule is being blocked. This seems pretty bad to me. There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text. All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. It uses a dictionary of over 200 Latin words, combined with a handful of model sentence structures, to generate Lorem Ipsum which looks reasonable. The generated Lorem Ipsum is therefore always free from repetition, injected humour, or non-characteristic words etc.","Original review: Jan. 14, 2020",2
3877,"Original review: Aug. 16, 2021This is one of the good websites where a person can learn from any domain and any field at a very affordable costs..... This is useful and beneficial for the both tutors and the students who are learning from it... Thanks Udemy...","Original review: Jan. 12, 2020",5
3878,"Original review: Aug. 15, 2021Utilized a trial account, forgot to cancel and didn't use services. Was refused a refund. Contacted support and got a copy paste answer. Have used Udemy a lot in the past but won't anymore unless they get some common sense.","Original review: Dec. 5, 2019",1
3879,"Original review: July 7, 2021Udemy has changed its refund policy of late. It is not refunding the amount immediately and say it is violation of policy. You will not get response even if you request explanation. Best policy is read the course details, read social forums, understand the feedback of the course designer. Make a choice. There are lot of alternatives like LinkedIn Learning, Coursera, edX, Skillshare, pluralsight, Frontend Masters, YouTube education sites, 2U, DataCamp, DataPro and many of them. Do proper research and do not take it from Company words be it Udemy or Coursera. I realized it after I had very bad experience with Udemy.","Original review: Dec. 4, 2019",1
3880,"Original review: June 10, 2021Purchased a Business Intelligence Analyst Course 2021. I bought it on sale for $14.99. It was convoluted, terribly confusing and I was listening to lectures two and three times without understanding it. So, I applied for a refund, which they denied because I was still taking the course, but it had been past 30 days. I think it's ridiculous that they refuse to issue a refund. I bought the course 30 days prior on sale but didn't begin the course until a week and a half ago. I had another course in my Udemy cart for $165 which I took out because I think their customer service and policy is ridiculous. I'm going to take online classes from one of the many other companies out there from now on.","Original review: Dec. 22, 2021",1
3881,"Original review: May 11, 2021During lockdown, after losing all my music jobs, I started looking to do some formal online learning. Udemy offered many courses, some as low as $12.99, which made it easy on the wallet. I've taken a number of courses in orchestration, composition, MIDI programming, etc. and while I like some more than others (personal preference as to teaching styles), *all* of them were informative, well presented and the lecturers clearly understood their subject matter. The great thing about Udemy, is, if there's a course that is more costly (i.e. $99), just wait and chances are it will be $12-20 before long. They are constantly having sales. Udemy saved my sanity this year at a very reasonable cost, and taught me quite a bit during the process. Two thumbs up!","Original review: Nov. 29, 2021",5
3882,"Original review: April 22, 2021The company has a rudimentary algorithm from what I researched that appears to favor people that are earning them more money, the issue with this is the older teachers who were around longer appear to get much more attention than an instructor that is more educated or more qualified and brand new, from what I can see any new instructor on the platform does not have a shot in hell of growing because of their limited growth since they no longer appear to heavily market and instead have the nerve to ask the creators to market. If their favorite creator reports a competitor Udemy will automatically side with the favorite creator who is filling their greedy pockets. Furthermore, the classes I have taken are made by young students that have no certifications nor degrees to back their teaching.For example Simon ** claims to be an expert in real estate investing however he is teaching people to illegally break landlord leases and sublease units in buildings and offer short term rentals, yet I was just fined $4000 dollars by my city for doing what Simon ** taught me to do and the judge claimed it was illegal, I reported this to Udemy and they still have his videos up because so many people are buying it and in the end Udemy is illegally teaching people how to invest in real estate, right now I am looking into a lawyer to see if I can sue Udemy and Simon ** for fraud and misrepresentation or conspiracy to defraud a student.
                    Read full review
                ","Original review: Nov. 27, 2021",1
3883,"Original review: April 9, 2021I was absolutely shocked to see that Udemy had such bad reviews! I am 15, and I started using Udemy because I wanted to learn Unity, (a game engine) and purchased 4 courses on the subject. The first one I started was the ultimate guide to unity. I am only about halfway into it, and I am VERY pleased! the videos are very high quality, and the courses have a note-making system that I find extremely useful! I cannot say anything about the other courses I purchased, but I believe they will be the same.The one issue I had was with purchasing the courses... when I tried to purchase a course, it would tell me there was an error and that I should try again. However, I contacted Udemy about this and got two automated replies saying my question had been received, and that they would reply to me as soon as possible. Very soon, a Udemy employee sent me a message saying she had looked into the problem and tried to help me. I was very pleased with the quick response and the helpfulness of the email.
                    Read full review
                ","Original review: Nov. 18, 2021",5
3884,"Original review: March 6, 2021I come across this learning platform This course is good for the whom are entering in the finance, Perfect skill trainer they have and make this course perfect. I will highly recommend for the those who are entering in finance.","Resolution response: Nov. 17, 2021",4
3885,"Original review: Feb. 21, 2021Hi Friends, I'm sharing my very worst experience with Udemy Trust & Safety as well Copyrights Team... I wanted to do preparation for RPA courses and enrolled to 3 Instructors courses. One of the Instructor (A) courses are very famous and most reliable which recommended by my friend. Other instructor (B) was newbie however I enrolled to his course based on reviews (Fake/Paid) on the course. When I finished 1st instructor (A) course (completed practicing all questions in mock tests) I started to practice question on other instructor course and I truly shocked b'coz same questions, contents I found which I already practiced on 1st Instructor course (A). Means this guy has copied Instructor (A) entire course including questions, images, explanation as well descriptions too.I rated one star with the honest feedback (This guy has copied ....bla bla) and got refund as well report his course to Udemy Trust and Safety for Udemy copyright policy violation. I thought Udemy will banned this guy and removed his course but regret No any Action taken by Udemy against his course even my review also not displayed on his course landing page. (Might be some of the Udemy people getting undertable money from this types of guys).So I understand that there is no any meaning of Copyrights for Udemy as well no any meaning of instructor course privacy too. Anyone can create exam preparation courses by copying others contents and make money. Udemy Trust & Safely, Copyrights and Instructor Support teams are a big joke and damn jack** too. So, if you are planning to create course on Udemy, please think thousands time prior to publish. Udemy is a untrustworthy, unreliable and most cheater company who only works for their money. Money is everything for them NOT any Instructor or his/her privacy.
                    Read full review
                ","Original review: Nov. 13, 2021",1
3886,"Original review: Feb. 18, 2021Purchases class and then requested refund approximately five minutes later on the same day. Got receipts and they still kept money. Had to get CC to refund. The End. Never use them ever again for life.","Original review: Oct. 28, 2021",1
3887,"Original review: Sept. 17, 2020After purchasing a long course I was DENIED A REFUND a day later. In order to find out if there was any information I could use, I had to click around a lot at 2x speed which disqualified me from a refund. There is NO CUSTOMER SERVICE so you cannot request a refund. These courses are not usually updated often even if the ""updated on"" date is recent. This means they could have updated only a tiny section of the entire course. Between not honoring their advertised refund policy, misrepresenting the updates, and allowing poor creators, I would look at almost any other course site. There is a reason their classes are so cheap - they're just Youtube videos you pay for.","Original review: Oct. 17, 2021",1
3888,"Original review: July 7, 2020I didn't find Udemy's interface friendly, I tried to open a course, it gave me features of another course, that didn't match with the course I am opening. Moreover, I got internet issues while opening the course. While, when I open a game or site, it opens quickly.","Original review: Aug. 16, 2021",1
3889,"Original review: June 26, 2020I have been a fan of Udemy for a long time and currently have over 85 courses in my account. I find the platform user friendly and you can contact the instructors no matter how long ago the course was posted.","Original review: Aug. 15, 2021",5
3890,"Original review: June 20, 2020I enjoyed learn the new skills for life coaching and health and wellness. It allowed me to learn about nutrition and ways to be healthy and help others. Learning from the instructor and the easy to follow step gave me motivation and wanting to learn more. I have taken 5 course so far and enjoyed all 5 learned a lot. Will return for more course materials for more learning experience soon.","Original review: July 7, 2021",5
3891,"Original review: May 4, 2020I took a course on 'writing with a flair'. The presenter claimed to be a Wall Street journalist. He keeps referring to- 'I can do this... The course will do this'... There was a lot of claim and no action. Was very disappointed. So I asked for a refund. I purchased this just before Covid. Due to Covid I had been unable to attend to this course until later. They now say, as it's past the 30 day period they won't refund. Very disappointed in the course and their policies.","Original review: June 10, 2021",1
3892,"Original review: April 13, 2020Please please never ever buy Udemy, they are the worst. I bought subscription, no I cant cancel, they have no contact info. Fakers. Liars. Cheated with my adding on subscriptions and taken my money. 1 TRILLION UNLIKES, HATES, THESE ARE TOTALLY THE WORST.","Original review: May 11, 2021",1
3893,"Original review: March 21, 2020Never trust Udemy. It is the most pathetic, unworthy and untrustful site. Here are the reasons:1. I was preparing for Google Cloud certification and I purchased 3 courses from Udemy. All the 3 courses were removed one week before my certification exam. The refund does not happen automatically. We need to raise a request. The site is too bad and too confusing. So, we cannot rely on Udemy at all. The courses on Udemy are pathetically arranged and recorded. Prefer Coursera, LinuxAcademy or CloudAcademy as they provide a good quality courses.2. Udemy cannot be trusted as your data is posted on other sites. My comments for a course could be seen on https://courses.javacodegeeks.com/ site of which I don't have account. When I contacted Udemy to remove the message, they mislead the students by saying that contact the instructor. When I contact the instructor the instructor says that ""This is really strange and am not sure why and how it's happening. It had happened before as well. Seems these sites like javacodegeeks.com are being paid by udemy to promote these courses because when I click on enroll course on that page, it redirects it to Udemy.""3. There is no guarantee that Udemy will not sell your bank account to hackers if they can post your comments to other sites for publicity and misled the students.In short, never use Udemy account. They are unreliable and their customer care sucks. Even if the course is offer free, don't register on Udemy. Most of the courses are time waste. Better prefer Coursera, LinuxAcademy or CloudAcademy as they are much safe and protect your privacy in terms of your comments, login details and account details.
                    Read full review
                ","Original review: April 22, 2021",1
3894,"Original review: March 9, 2020I enrolled for one of the Udemy courses and found that after the 30 day money back guarantee period had expired the online tutorials went down from 13 hours to 8 minutes, if this is not sharp practice what is?","Original review: April 9, 2021",1
3895,"Original review: Feb. 18, 2020When seeing all over the experience with Udemy is too bad and I never recommend anyone to go for udemy. Type of YouTube channels are better than udemy.. At least you can save your money. Because udemy doesn't have:
                    
                        
                    
                        
                            1) no proper guidance
                        
                    
                        
                            2) customer service executives are not friendly.
                        
                    
                        
                            3) problem will not be resolved.4) unbroken promise of lifetime access.Reason behind for the review: I have purchased full stack web stack web development course on udemy and I have accessed the course for one week also. But suddenly the course has been disappeared from my account. When approaching customer services for the issue just they replied that, ""We will update you via mail"", and closing the chat. But the fact is that, they don't know how long will it take to resolve the issue. Peak of the story is that, they even don't have recorded data of purchase of the course in udemy. While showing the evidence of purchasing and accessing the course also they are not coming forward to resolve the issue.. It's completely Waste of money...
                    Read full review
                ","Original review: March 6, 2021",1
3896,"Original review: Jan. 14, 2020Many of my coworkers choose to use Udemy for continuing education. I feel it has the best selection, training and curriculum vs others I have tried. Yes, the courses may be longer than others, but they're more detailed.","Original review: Feb. 21, 2021",5
3897,"Original review: Jan. 12, 2020A few days ago I tried to change my email address at Udemy. Their form required me to change my password also, didn't want to... but I did it. However, Udemy NEVER recognized the changes, and now I can't get access to my account. Udemy is the only online company I have ever dealt with that has no human support service at all. They do not have a contact form, a phone number or online chat. Their address is: Udemy, 600 Harrison St., San Francisco, CA 94107. At this point I have no option but to have my lawyer send them a letter.","Original review: Feb. 18, 2021",1
3898,"Original review: Dec. 5, 2019Whenever a course is purchased it says it will be available for lifetime. Later on when Udemy doesn't like the course they just remove it without any notice. When you go back to the course, a message will be shown saying the course is removed and they are sorry for the inconvenience. Making to go through all the process of having to get a refund then finding another course again which you might like, with no certainty that it will be available next time you visit.","Original review: Sept. 17, 2020",1
3899,"Original review: Dec. 4, 2019My account was locked as I forgot my password. I wrote to Udemy and they asked me to verify by taking a video claiming that I, as an instructor, have the ownership of the courses. I explained that I am not an instructor and I should not do this verification. I only purchased courses to study. I requested to speak to a person on the phone instead of writing emails, but it was refused. I asked whether I am writing to a robot or a human and they never replied. I paid for the courses and I can not access to my products. The service at Udemy is extremely bad.","Original review: July 7, 2020",1
3900,"Original review: Oct. 26, 2019I had dealt with Udemy in the past and, after being assured they had ironed out the bugs in their log-in and customer support pages, I decided to try them again. That was my second and last time that I will waste my time with this outfit since they seem much more interested in taking your money than providing the services they promise. Try YouTube: the quality of instruction is just as good and it doesn't cost you a thing.","Original review: June 26, 2020",1
3901,"Original review: Oct. 8, 2019The bookkeeping courses were simple and had a good gradient. I didn't feel confused or lost at any time during the two first couress. The third course was QuickBooks and that got a bit complicated as there was some omitted steps that was not explained. On the other hand if you are going to be super specific the course would take over 100 hours. I figured it out and the explanations given by the instructor was otherwise detalied. When I emailed him he answered within 48 hours on the two first courses but hasn't answered anything on my third course so not sure what is up.","Original review: June 20, 2020",1
3902,"Original review: Oct. 1, 2019I HATE the aggressive ""95% off"" all the time, I know that it is normal that the courses are 10 bucks, and that Udemy is just adding hundreds of dollars on to the price so they can say that they have a ""limited time offer 95% off"" now and then. When I actually want to buy a course, it's super expensive and I have to wait until they get a ""sale"" so I can get it at the normal price. And I bet some poor folks are going to buy the courses when they are enormously over-priced. I don't accept this marketing approach and once again, it's such a shame to see so many good courses being on this bad storefront. But if you're not bothered by that, it's a pretty alright service.","Original review: May 4, 2020",1
3903,"Original review: Sept. 20, 2019I'm in the middle of taking two different Udemy courses, Java Programming Masterclass and the Complete 2019 Web Development. I paid about about 15 USD for these courses and both are excellent (IMHO). I know that some people have had bad experiences with Udemy courses and I think that maybe because Udemy doesn't seem to be very good at setting the standards for courses they offer. So some are good and some not so good.So I suggest that the best way to approach Udemy courses is two fold: 1. Don't buy any class that doesn't have at least 500 reviews and an average review score greater than 4.0 (out of 5). (It also helps to read some of the reviews as well.) 2. Never pay more than 20 USD for a course. If you adhere to these guidelines, I don't see how you can go wrong. Where else are you going to get a good to great course for less than the price of a book?
                    Read full review
                ","Original review: April 13, 2020",1
3904,"Original review: Sept. 13, 2019The courses are a joke. If you are broke don't go more broke by letting them suck a couple hundred bucks out of you. By far the worst course I have used is the C++ for absolute beginners. This is a total load of crap. The instruction is rushed. The education is extremely light and incomplete except for a general sprinkling of what is in the lesson plan of the moment, and the instructor is just barely there for you. This particular course is NOT for beginners and the line that it is, is an outright lie. That should give you some food for thought of the vetting process that they go through over there. NEVER UDEMY should be your motto.","Original review: March 21, 2020",3
3905,"Original review: Aug. 28, 2019Have enrolled in SAP FICO and the lecturer is not to my expectation. The video finished before due as if the lecture is in a hurry to take a train. When you finished the study you are supposed to received a certificate and still have to chase for it. Do not enroll with Jittesh **.","Original review: March 9, 2020",1
3906,"Original review: Aug. 24, 2019I have completed multiple courses so far, and have been so informed as to the content of each course. A lot of folks on here are giving Udemy a 1 star review for the fact that they have had issues obtaining a discount. I have received discounts with all of my courses, with no problem at all. I do notice that it is indeed easier to sign up for and do the coursework on my Mac, not my phone. So happy that I found this great platform with wonderful educators! Thank you Udemy!!!","Original review: Feb. 18, 2020",2
3907,"Original review: Aug. 16, 2019I looked up some courses and added a few to my cart at $10.44 each. When I go to check out, the price is good, but as soon as I log in, the price goes up significantly. There is no way to contact Udemy. When I go to their Facebook page, there is a button to message them, but as soon as I log into Facebook, that button disappears. They've gone to great lengths to hide from the public. This is worrisome, and obviously points to some type of scam.","Original review: Jan. 14, 2020",5
3908,"Original review: Aug. 4, 2019They give you a discount and then when you log in they raise the price 2X and recently they started charging money even for free courses, you see a free course and you try to enroll, they immediately change it and put a price tag on it. Thieves.","Original review: Jan. 12, 2020",1
3909,"Original review: Aug. 3, 2019The courses are very simple and up to the expectations at very cheap prices... Beginner to advanced...all the level courses are available..so that you can choose one from them. You can't learn everything to the very advanced level...but they could give some basic ideas about that particular course.","Original review: Dec. 5, 2019",1
3910,"Original review: Aug. 2, 2019Well I haven't bought any courses yet but I did enrolled in networking courses using coupons to make them free and I gotta say it was brutal. I mean the first course I took related to IP subnetting was good but after that the other courses I took mainly network fundamentals was just a one chapter course from a CCNA book like seriously and the instructor was just waiting 3 hours of my life explaining trivial things I could have easily found using google, yes the free courses were approximately 3 hours long and one course CCNA lab options shouldn't have been called a course at all. It was just about telling what softwares to use and nothing more and most of them were just outdated and some had very bad audio quality.","Original review: Dec. 4, 2019",1
